"title","author","author_url","rating","voters_count","url"
"The Problem with Here Is That It's Where I'm From (Dear Dumb Diary,#6)","Jim Benton","https://www.goodreads.com/author/show/26839.Jim_Benton","4.14","4086","https://goodreads.com/book/show/948297.The_Problem_with_Here_Is_That_It_s_Where_I_m_From"
"A Tale of Two Cities","Charles Dickens","https://www.goodreads.com/author/show/239579.Charles_Dickens","3.84","774961","https://goodreads.com/book/show/1953.A_Tale_of_Two_Cities"
"The Sword in the Stone (Little Golden Book)","Carl Memling","https://www.goodreads.com/author/show/372377.Carl_Memling","4.04","136","https://goodreads.com/book/show/15756835-the-sword-in-the-stone"
"Mark of Betrayal (Dark Secrets, #3)","Angela M. Hudson","https://www.goodreads.com/author/show/5355122.Angela_M_Hudson","4.41","1787","https://goodreads.com/book/show/15780423-mark-of-betrayal"
"Freaky Friday","Mary Rodgers","https://www.goodreads.com/author/show/60595.Mary_Rodgers","3.7","7816","https://goodreads.com/book/show/104711.Freaky_Friday"
"When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace","Le Ly Hayslip","https://www.goodreads.com/author/show/3897.Le_Ly_Hayslip","4.12","2868","https://goodreads.com/book/show/5729.When_Heaven_and_Earth_Changed_Places"
"The Yearling","Marjorie Kinnan Rawlings","https://www.goodreads.com/author/show/46158.Marjorie_Kinnan_Rawlings","4.0","25339","https://goodreads.com/book/show/159582.The_Yearling"
"Anne of Green Gables (Anne of Green Gables, #1)","L.M. Montgomery","https://www.goodreads.com/author/show/5350.L_M_Montgomery","4.25","674213","https://goodreads.com/book/show/8127.Anne_of_Green_Gables"
"Max e Helen","Simon Wiesenthal","https://www.goodreads.com/author/show/77190.Simon_Wiesenthal","3.96","112","https://goodreads.com/book/show/23210350-max-e-helen"
"The Godfather","Mario Puzo","https://www.goodreads.com/author/show/12605.Mario_Puzo","4.37","309504","https://goodreads.com/book/show/22034.The_Godfather"
"Captains Courageous","Rudyard Kipling","https://www.goodreads.com/author/show/6989.Rudyard_Kipling","3.88","19029","https://goodreads.com/book/show/34057.Captains_Courageous"
"Persepolis 2: The Story of a Return (Persepolis, #2)","Marjane Satrapi","https://www.goodreads.com/author/show/6238.Marjane_Satrapi","4.24","59031","https://goodreads.com/book/show/9517.Persepolis_2"
"Finding Forrester","James W. Ellison","https://www.goodreads.com/author/show/7361866.James_W_Ellison","3.95","308","https://goodreads.com/book/show/90136.Finding_Forrester"
"The Little White Horse","Elizabeth Goudge","https://www.goodreads.com/author/show/50786.Elizabeth_Goudge","4.09","10951","https://goodreads.com/book/show/873903.The_Little_White_Horse"
"The Outsiders","S.E. Hinton","https://www.goodreads.com/author/show/762707.S_E_Hinton","4.09","869542","https://goodreads.com/book/show/231804.The_Outsiders"
"Felidae (Felidae, #1)","Akif Pirinçci","https://www.goodreads.com/author/show/573667.Akif_Pirin_ci","3.91","2298","https://goodreads.com/book/show/1175398.Felidae"
"Ender's Game (Ender's Saga, #1)","Orson Scott Card","https://www.goodreads.com/author/show/589.Orson_Scott_Card","4.3","1066","https://goodreads.com/book/show/375802.Ender_s_Game"
"Bubba Ho-Tep","Joe R. Lansdale","https://www.goodreads.com/author/show/58971.Joe_R_Lansdale","4.12","1134","https://goodreads.com/book/show/358978.Bubba_Ho_Tep"
"Frida: A Biography of Frida Kahlo","Hayden Herrera","https://www.goodreads.com/author/show/8262.Hayden_Herrera","3.97","48205","https://goodreads.com/book/show/91767.Frida"
"Too Late to Say Goodbye: A True Story of Murder and Betrayal","Ann Rule","https://www.goodreads.com/author/show/9678.Ann_Rule","4.0","5596","https://goodreads.com/book/show/516654.Too_Late_to_Say_Goodbye"
"From the Terrace","John O'Hara","https://www.goodreads.com/author/show/27991.John_O_Hara","3.92","395","https://goodreads.com/book/show/1105705.From_the_Terrace"
"Passive Income Generating Methods: Passive Income Generating Junkie (Passive Income, #1)","Brandon Gates","https://www.goodreads.com/author/show/17138715.Brandon_Gates","3.0","2","https://goodreads.com/book/show/36171950-passive-income-generating-methods"
"Bound 1 & 2 Box Set","Angela M. Hudson","https://www.goodreads.com/author/show/5355122.Angela_M_Hudson","4.74","34","https://goodreads.com/book/show/25930656-bound-1-2-box-set"
"Their Eyes Were Watching God","Zora Neale Hurston","https://www.goodreads.com/author/show/15151.Zora_Neale_Hurston","3.91","243982","https://goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God"
"Psycho (Psycho #1)","Robert Bloch","https://www.goodreads.com/author/show/12540.Robert_Bloch","4.1","50546","https://goodreads.com/book/show/156427.Psycho"
"The Player","Michael Tolkin","https://www.goodreads.com/author/show/184247.Michael_Tolkin","3.53","396","https://goodreads.com/book/show/320723.The_Player"
"I Am Legend and Other Stories","Richard Matheson","https://www.goodreads.com/author/show/8726.Richard_Matheson","4.0","114863","https://goodreads.com/book/show/547094.I_Am_Legend_and_Other_Stories"
"Di Balik Layar Laskar Pelangi","Rita Triana Budiarti","https://www.goodreads.com/author/show/2740481.Rita_Triana_Budiarti","3.69","61","https://goodreads.com/book/show/5980869-di-balik-layar-laskar-pelangi"
"The Mindful Vegetarian: A 28-Day Plan. The Essential Vegetarian Book for Health and Balance","Elizabeth Collins","https://www.goodreads.com/author/show/432876.Elizabeth_Collins","5.0","1","https://goodreads.com/book/show/43626552-the-mindful-vegetarian"
"30 Days of Night, Vol. 1","Steve Niles","https://www.goodreads.com/author/show/58947.Steve_Niles","3.8","17943","https://goodreads.com/book/show/831829.30_Days_of_Night_Vol_1"
"Nana (Les Rougon-Macquart, #9)","Émile Zola","https://www.goodreads.com/author/show/4750._mile_Zola","3.83","19639","https://goodreads.com/book/show/6491760-nana"
"An Evil Cradling","Brian Keenan","https://www.goodreads.com/author/show/68704.Brian_Keenan","4.34","1810","https://goodreads.com/book/show/901570.An_Evil_Cradling"
"Der Rubin im Rauch","Philip Pullman","https://www.goodreads.com/author/show/3618.Philip_Pullman","3.77","23213","https://goodreads.com/book/show/6469931-der-rubin-im-rauch"
"Va' dove ti porta il cuore","Susanna Tamaro","https://www.goodreads.com/author/show/21930.Susanna_Tamaro","3.59","9985","https://goodreads.com/book/show/1399157.Va_dove_ti_porta_il_cuore"
"Lemonade Mouth","Mark Peter Hughes","https://www.goodreads.com/author/show/237385.Mark_Peter_Hughes","3.88","1989","https://goodreads.com/book/show/420849.Lemonade_Mouth"
"I'll Take Manhattan","Judith Krantz","https://www.goodreads.com/author/show/32155.Judith_Krantz","3.75","2911","https://goodreads.com/book/show/842161.I_ll_Take_Manhattan"
"Sin City, Vol. 2: A Dame to Kill For (Sin City, #2)","Frank Miller","https://www.goodreads.com/author/show/15085.Frank_Miller","4.16","25845","https://goodreads.com/book/show/59969.Sin_City_Vol_2"
"Toy Story","Walt Disney Company","https://www.goodreads.com/author/show/3510823.Walt_Disney_Company","4.23","1957","https://goodreads.com/book/show/482583.Toy_Story"
"Brokeback Mountain","Annie Proulx","https://www.goodreads.com/author/show/1262010.Annie_Proulx","3.94","28175","https://goodreads.com/book/show/1627.Brokeback_Mountain"
"Forever Amber","Kathleen Winsor","https://www.goodreads.com/author/show/3620.Kathleen_Winsor","3.99","16233","https://goodreads.com/book/show/5368.Forever_Amber"
"This Night (Grace Allen #4)","Alisha Basso","https://www.goodreads.com/author/show/5763735.Alisha_Basso","4.14","105","https://goodreads.com/book/show/23793461-this-night"
"An Education","Lynn Barber","https://www.goodreads.com/author/show/362151.Lynn_Barber","3.33","2917","https://goodreads.com/book/show/7262855-an-education"
"Bridget Jones's Diary (Bridget Jones, #1)","Helen Fielding","https://www.goodreads.com/author/show/3090.Helen_Fielding","3.77","857657","https://goodreads.com/book/show/227443.Bridget_Jones_s_Diary"
"Sam's Theory","Sarah Mendivel","https://www.goodreads.com/author/show/17521138.Sarah_Mendivel","3.95","19","https://goodreads.com/book/show/37642889-sam-s-theory"
"The Diving Bell and the Butterfly","Jean-Dominique Bauby","https://www.goodreads.com/author/show/75287.Jean_Dominique_Bauby","4.01","55393","https://goodreads.com/book/show/193755.The_Diving_Bell_and_the_Butterfly"
"The Last Song","Nicholas Sparks","https://www.goodreads.com/author/show/2345.Nicholas_Sparks","4.15","491909","https://goodreads.com/book/show/6400090-the-last-song"
"Miss Potter: The Novel","Richard Maltby Jr.","https://www.goodreads.com/author/show/399747.Richard_Maltby_Jr_","3.85","488","https://goodreads.com/book/show/756213.Miss_Potter"
"Fever Pitch","Nick Hornby","https://www.goodreads.com/author/show/2929.Nick_Hornby","3.74","32578","https://goodreads.com/book/show/4270.Fever_Pitch"
"The Painted Veil","W. Somerset Maugham","https://www.goodreads.com/author/show/4176632.W_Somerset_Maugham","3.93","33572","https://goodreads.com/book/show/99664.The_Painted_Veil"
"How to Make Money While You Are Sleeping: Passive Income Generating Junkie","Brandon K. Gates","https://www.goodreads.com/author/show/18345570.Brandon_K_Gates","5.0","1","https://goodreads.com/book/show/41457223-how-to-make-money-while-you-are-sleeping"
"Walt Disney's Mickey and the Beanstalk","Dina Anastasio","https://www.goodreads.com/author/show/22138.Dina_Anastasio","4.34","1834","https://goodreads.com/book/show/2143461.Walt_Disney_s_Mickey_and_the_Beanstalk"
"Awakening: The Shard Chronicles Book 1","Ono Northey","https://www.goodreads.com/author/show/18757941.Ono_Northey","4.63","19","https://goodreads.com/book/show/43457537-awakening"
"The Power of One (The Power of One, #1)","Bryce Courtenay","https://www.goodreads.com/author/show/63.Bryce_Courtenay","4.35","73683","https://goodreads.com/book/show/122.The_Power_of_One"
"The Thorn Birds","Colleen McCullough","https://www.goodreads.com/author/show/4917067.Colleen_McCullough","4.23","300970","https://goodreads.com/book/show/3412.The_Thorn_Birds"
"A Cry In The Night","Mary Higgins Clark","https://www.goodreads.com/author/show/99044.Mary_Higgins_Clark","3.86","15591","https://goodreads.com/book/show/853496.A_Cry_In_The_Night"
"Batman: The Dark Knight Returns","Frank Miller","https://www.goodreads.com/author/show/15085.Frank_Miller","4.26","155295","https://goodreads.com/book/show/59960.Batman"
"Needful Things","Stephen King","https://www.goodreads.com/author/show/3389.Stephen_King","3.91","195494","https://goodreads.com/book/show/107291.Needful_Things"
"The Shadow","James Luceno","https://www.goodreads.com/author/show/9346.James_Luceno","3.33","76","https://goodreads.com/book/show/3333458-the-shadow"
"The Tenth Circle","Jodi Picoult","https://www.goodreads.com/author/show/7128.Jodi_Picoult","3.5","113513","https://goodreads.com/book/show/10909.The_Tenth_Circle"
"A Dog's Way Home","W. Bruce Cameron","https://www.goodreads.com/author/show/327737.W_Bruce_Cameron","4.19","9470","https://goodreads.com/book/show/35075889-a-dog-s-way-home"
"Parasyte Vol. 1","Hitoshi Iwaaki","https://www.goodreads.com/author/show/6450275.Hitoshi_Iwaaki","4.28","5931","https://goodreads.com/book/show/30635816-parasyte-vol-1"
"The Tommyknockers","Stephen King","https://www.goodreads.com/author/show/3389.Stephen_King","3.54","118957","https://goodreads.com/book/show/17660.The_Tommyknockers"
"In the Cut","Susanna Moore","https://www.goodreads.com/author/show/47031.Susanna_Moore","3.22","2152","https://goodreads.com/book/show/82311.In_the_Cut"
"The Vintner's Luck","Elizabeth Knox","https://www.goodreads.com/author/show/91085.Elizabeth_Knox","3.87","2861","https://goodreads.com/book/show/1279884.The_Vintner_s_Luck"
"Ross Poldark (Poldark, #1)","Winston Graham","https://www.goodreads.com/author/show/5179.Winston_Graham","4.1","23368","https://goodreads.com/book/show/194618.Ross_Poldark"
"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life","Bryan Lee O'Malley","https://www.goodreads.com/author/show/16807.Bryan_Lee_O_Malley","4.17","160834","https://goodreads.com/book/show/29800.Scott_Pilgrim_Volume_1"
"Blue Dog","Louis de Bernières","https://www.goodreads.com/author/show/2313.Louis_de_Berni_res","4.01","564","https://goodreads.com/book/show/28585478-blue-dog"
"Funeral in Berlin","Len Deighton","https://www.goodreads.com/author/show/31234.Len_Deighton","3.99","3421","https://goodreads.com/book/show/438072.Funeral_in_Berlin"
"The Abominable Man  (Martin Beck, #7)","Maj Sjöwall","https://www.goodreads.com/author/show/6547.Maj_Sj_wall","4.03","3456","https://goodreads.com/book/show/13348077-the-abominable-man"
"North and South","Elizabeth Gaskell","https://www.goodreads.com/author/show/1413437.Elizabeth_Gaskell","4.14","133957","https://goodreads.com/book/show/156538.North_and_South"
"Halloween IV","Nicholas Grabowsky","https://www.goodreads.com/author/show/985953.Nicholas_Grabowsky","4.05","107","https://goodreads.com/book/show/2172594.Halloween_IV"
"I duellanti","Joseph Conrad","https://www.goodreads.com/author/show/3345.Joseph_Conrad","3.87","874","https://goodreads.com/book/show/13183772-i-duellanti"
"Lord Jim","Joseph Conrad","https://www.goodreads.com/author/show/3345.Joseph_Conrad","3.62","26377","https://goodreads.com/book/show/9646834-lord-jim"
"Blue Smoke","Nora Roberts","https://www.goodreads.com/author/show/625.Nora_Roberts","3.99","29472","https://goodreads.com/book/show/114184.Blue_Smoke"
"The Prince & the Pauper","Mark Twain","https://www.goodreads.com/author/show/1244.Mark_Twain","3.85","103484","https://goodreads.com/book/show/5931449-the-prince-the-pauper"
"The Rescuers Down Under","Walt Disney Company","https://www.goodreads.com/author/show/3510823.Walt_Disney_Company","3.82","311","https://goodreads.com/book/show/1097802.The_Rescuers_Down_Under"
"The Pilgrim's Progress","John Bunyan","https://www.goodreads.com/author/show/16244.John_Bunyan","4.0","99711","https://goodreads.com/book/show/29797.The_Pilgrim_s_Progress"
"Nicholas and Alexandra","Robert K. Massie","https://www.goodreads.com/author/show/40882.Robert_K_Massie","4.26","23096","https://goodreads.com/book/show/133486.Nicholas_and_Alexandra"
"Persuasion","Jane Austen","https://www.goodreads.com/author/show/1265.Jane_Austen","4.14","492702","https://goodreads.com/book/show/2156.Persuasion"
"One for Sorrow","Christopher Barzak","https://www.goodreads.com/author/show/396931.Christopher_Barzak","3.78","680","https://goodreads.com/book/show/749827.One_for_Sorrow"
"The French Lieutenant's Woman","John Fowles","https://www.goodreads.com/author/show/10039.John_Fowles","3.87","44959","https://goodreads.com/book/show/56034.The_French_Lieutenant_s_Woman"
"Who's Afraid of Virginia Woolf?","Edward Albee","https://www.goodreads.com/author/show/9322.Edward_Albee","4.08","57860","https://goodreads.com/book/show/14940.Who_s_Afraid_of_Virginia_Woolf_"
"The Great Gatsby","F. Scott Fitzgerald","https://www.goodreads.com/author/show/3190.F_Scott_Fitzgerald","3.91","3516","https://goodreads.com/book/show/4671.The_Great_Gatsby"
"The Hunger Games (The Hunger Games, #1)","Suzanne Collins","https://www.goodreads.com/author/show/153394.Suzanne_Collins","4.33","6022","https://goodreads.com/book/show/2767052-the-hunger-games"
"‫الفيل الأزرق‬","أحمد مراد","https://www.goodreads.com/author/show/1633682._","3.79","59583","https://goodreads.com/book/show/37549863"
"The Spy Who Came In From The Cold / The Looking Glass War","John le Carré","https://www.goodreads.com/author/show/1411964.John_le_Carr_","4.22","126","https://goodreads.com/book/show/1252732.The_Spy_Who_Came_In_From_The_Cold_The_Looking_Glass_War"
"Puhdistus","Sofi Oksanen","https://www.goodreads.com/author/show/1129509.Sofi_Oksanen","3.88","12675","https://goodreads.com/book/show/6050822-puhdistus"
"Reality Check","Veekay","https://www.goodreads.com/author/show/18337329.Veekay","4.33","3","https://goodreads.com/book/show/41428610-reality-check"
"Breaking Dawn (Twilight, #4)","Stephenie Meyer","https://www.goodreads.com/author/show/941441.Stephenie_Meyer","3.69","1246","https://goodreads.com/book/show/1162543.Breaking_Dawn"
